,Demand,Lost Load,Curtailment,Electric resistance consumption,RES production,BESS outflow,BESS inflow,Genset production,Diesel consumption
2017-01-01 23:42:00,88.027,0.0,0.0,20.835,0.0,0.0,0.0,108.862,0.6146228545618789
2017-01-01 23:43:00,84.488,0.0,0.0,18.835,0.0,0.0,0.0,103.32300000000001,0.5833502710027101
2017-01-01 23:44:00,84.066,0.0,0.0,18.835,0.0,0.0,0.0,102.90100000000001,0.5809677055103885
2017-01-01 23:45:00,87.209,0.0,0.0,11.765,0.0,0.0,0.0,98.974,0.5587962962962963
2017-01-01 23:46:00,85.42,0.0,0.0,21.551,0.0,0.0,0.0,106.971,0.6039464769647697
2017-01-01 23:47:00,85.793,0.0,0.0,21.551,0.0,0.0,0.0,107.34400000000001,0.6060523938572719
2017-01-01 23:48:00,86.491,0.0,0.0,21.551,0.0,0.0,0.0,108.042,0.6099932249322494
2017-01-01 23:49:00,85.614,0.0,0.0,21.551,0.0,0.0,0.0,107.165,0.6050417795844626
2017-01-01 23:50:00,89.552,0.0,0.0,11.765,0.0,0.0,0.0,101.31700000000001,0.5720246160794942
2017-01-01 23:51:00,84.023,0.0,0.0,10.615,0.0,0.0,0.0,94.63799999999999,0.5343157181571815
2017-01-01 23:52:00,80.973,0.0,0.0,13.123,0.0,0.0,0.0,94.096,0.5312556458897922
2017-01-01 23:53:00,84.172,0.0,0.0,18.983999999999998,0.0,0.0,0.0,103.156,0.5824074074074075
2017-01-01 23:54:00,84.594,0.0,0.0,18.983999999999998,0.0,0.0,0.0,103.578,0.584789972899729
2017-01-01 23:55:00,85.295,0.0,0.0,15.433,0.0,0.0,0.0,100.72800000000001,0.5686991869918699
2017-01-01 23:56:00,84.54,0.0,0.0,28.802,0.0,0.0,0.0,113.34200000000001,0.639916440831075
2017-01-01 23:57:00,85.796,0.0,0.0,9.572,0.0,0.0,0.0,95.36800000000001,0.5384372177055105
2017-01-01 23:58:00,84.167,0.0,0.0,12.946,0.0,0.0,0.0,97.113,0.5482892953929539
2017-01-01 23:59:00,79.838,0.0,0.0,0.0,0.0,0.0,0.0,79.838,0.45075654923215897
