,Demand,Lost Load,SC production,Boiler production,Tank Outflow,Curtailment,Resistance Energy,Tank SoC,NG consumption
2011-01-01 13:01:00,254.5,0.0,7.96744790144712e-05,1.41730235259305e-05,254.50001266415958,2.6837183099814865e-05,254.50074580573894,0.008054145077434155,1.243574934274853e-06
2011-01-01 13:02:00,265.9,0.0,7.96744790144712e-05,1.442513961007739e-05,265.90001302624376,2.7451383402876672e-05,265.8993122666797,0.007352518541655087,1.2656962016387987e-06
2011-01-01 13:03:00,259.7,0.0,7.96744790144712e-05,1.4522374251446532e-05,259.7000128833354,2.7405709658978594e-05,259.6999498615646,0.007295646024287819,1.2742278013026702e-06
2011-01-01 13:04:00,252.4,0.0,7.96744790144712e-05,1.4671105912374881e-05,252.400012589835,2.7260940896667307e-05,252.40008231139777,0.007372085605821624,1.2872778724554603e-06
2011-01-01 13:05:00,261.6,0.0,7.96744790144712e-05,1.484420126920071e-05,261.60001258253334,2.7426734561686317e-05,261.6006483551899,0.008013811885378502,1.302465672475275e-06
2011-01-01 13:06:00,253.2,0.0,7.96744790144712e-05,1.4755211151700403e-05,253.2000131027955,2.7858006660608226e-05,253.1993291908395,0.00732943628954186,1.294657467026446e-06
2011-01-01 13:07:00,259.9,0.0,7.96744790144712e-05,1.4761009696956281e-05,259.90001295985985,2.7720869582026353e-05,259.8999705606603,0.0072934171801066015,1.2951662452361394e-06
2011-01-01 13:08:00,259.9,0.0,7.96744790144712e-05,1.4978510532741643e-05,259.90001237267387,2.7351184428425768e-05,259.9000385301183,0.007326314931729897,1.314250288035592e-06
2011-01-01 13:09:00,276.6,0.0,7.96744790144712e-05,1.5113915351847436e-05,276.60001181800067,2.6931916011108115e-05,276.6006351286493,0.007956036910046788,1.3261310302577375e-06
2011-01-01 13:10:00,276.6,0.0,7.030101089512165e-05,1.5098763848346076e-05,276.60001201643007,2.7115193915960845e-05,276.59938015574886,0.007314916870642349,1.3248016011534682e-06
2011-01-01 13:11:00,263.9,0.0,7.030101089512165e-05,1.497148999049874e-05,263.9000117099626,2.668145259576704e-05,263.8999858146375,0.0072861735460780655,1.313634288891703e-06
2011-01-01 13:12:00,263.9,0.0,7.030101089512165e-05,1.5169834226208393e-05,263.90001120360245,2.637343669675829e-05,263.90002554309746,0.0072979523165206265,1.3310374858478893e-06
2011-01-01 13:13:00,289.6,0.0,7.030101089512165e-05,1.5367646822983267e-05,289.6000107347846,2.6102431377239554e-05,289.6006748388225,0.007959377842178372,1.348394035534199e-06
2011-01-01 13:14:00,289.6,0.0,7.030101089512165e-05,1.5255578969716315e-05,289.6000110209289,2.627650781050761e-05,289.59938715784494,0.007326221990682455,1.3385609344315446e-06
2011-01-01 13:15:00,283.4,0.0,7.030101089512165e-05,1.5193781246987447e-05,283.40001099876014,2.619254138380711e-05,283.39995658694767,0.007268849045459978,1.333138654644858e-06
2011-01-01 13:16:00,283.4,0.0,7.030101089512165e-05,1.5401423679602697e-05,283.400010683741,2.6085164734013233e-05,283.400047983258,0.007303761082909408,1.3513576976048695e-06
2011-01-01 13:17:00,283.4,0.0,7.030101089512165e-05,1.5414917279486416e-05,283.40001062046247,2.6035379789846047e-05,283.40067567484647,0.007966078866972426,1.3525416582860766e-06
2011-01-01 13:18:00,283.4,0.0,7.030101089512165e-05,1.545745535104322e-05,283.40001088788904,2.6345344394940184e-05,283.39935932480705,0.007305156007235922,1.3562740502801806e-06
2011-01-01 13:19:00,295.7,0.0,7.030101089512165e-05,1.578396624718584e-05,295.7000104719194,2.6255885700265935e-05,295.6999100732714,0.007202006738424847,1.3849228961293183e-06
2011-01-01 13:20:00,301.9,0.0,7.030101089512165e-05,1.616531545644255e-05,301.9000099798748,2.6145190304305288e-05,301.9001736763151,0.007363984122179521,1.4183833865440509e-06
2011-01-01 13:21:00,283.8,0.0,7.030101089512165e-05,1.5695821048775115e-05,283.80001059858756,2.6294408598914742e-05,283.8005608928387,0.007910939542956602,1.3771888258993696e-06
2011-01-01 13:22:00,268.1,0.0,7.030101089512165e-05,1.566616134856955e-05,268.1000111877136,2.6853874942389666e-05,268.0993581386869,0.007249082131737481,1.3745864129656533e-06
2011-01-01 13:23:00,268.1,0.0,7.030101089512165e-05,1.5564205055438696e-05,268.1000112585578,2.682276283394458e-05,268.09999134508064,0.007226978838645413,1.3656405242992626e-06
2011-01-01 13:24:00,283.4,0.0,7.030101089512165e-05,1.5974994245304284e-05,283.4000107114232,2.66864174705006e-05,283.4000654797527,0.007279778390654177,1.4016841489255317e-06
2011-01-01 13:25:00,283.4,0.0,7.030101089512165e-05,1.6065958339517175e-05,283.4000105190487,2.6585007049106935e-05,283.40061806714914,0.00788482971809873,1.4096655558056659e-06
2011-01-01 13:26:00,283.4,0.0,7.030101089512165e-05,1.5940016895643887e-05,283.40001086299856,2.6803015487075754e-05,283.3993833399995,0.007248759432728633,1.398615152728252e-06
2011-01-01 13:27:00,283.4,0.0,7.030101089512165e-05,1.5763793530786726e-05,283.4000108579374,2.6621730967235635e-05,283.399966888287,0.007202603302090869,1.3831528938129969e-06
2011-01-01 13:28:00,297.6,0.0,7.030101089512165e-05,1.6204696479897975e-05,297.60001015132934,2.63560257849349e-05,297.60005708157456,0.0072478085251934535,1.4218387715976112e-06
2011-01-01 13:29:00,297.6,0.0,7.030101089512165e-05,1.6267244438616306e-05,297.6000098621809,2.612942535051843e-05,297.6006499297647,0.007885699034620913,1.427326878881838e-06
2011-01-01 13:30:00,286.5,0.0,6.561427683544687e-05,1.5888507086243202e-05,286.50001066868,2.655718708410859e-05,286.4993833265768,0.0072451142178953775,1.3940955590280952e-06
2011-01-01 13:31:00,286.5,0.0,6.561427683544687e-05,1.6020160279307132e-05,286.500010429435,2.6449595281974325e-05,286.49999498690266,0.00722283492599864,1.40564712462114e-06
2011-01-01 13:32:00,292.6,0.0,6.561427683544687e-05,1.6281894984264314e-05,292.6000099907982,2.62726931623547e-05,292.6000532731508,0.007259503206243707,1.4286123527475926e-06
2011-01-01 13:33:00,292.6,0.0,6.561427683544687e-05,1.625942581694504e-05,292.60000983925073,2.6098676528363285e-05,292.6004849283333,0.00772761153364912,1.426640854342813e-06
2011-01-01 13:34:00,304.1,0.0,6.561427683544687e-05,1.6390955828776124e-05,304.10000989038,2.6281335806288553e-05,304.0995428385906,0.007248897905711772,1.4381816117202882e-06
2011-01-01 13:35:00,304.1,0.0,6.561427683544687e-05,1.61111112690798e-05,304.1000101228904,2.623400166612555e-05,304.09998855756226,0.007220457639293371,1.4136273816863913e-06
2011-01-01 13:36:00,304.1,0.0,6.561427683544687e-05,1.628457683789747e-05,304.10000990513373,2.6189710524704424e-05,304.1002186563972,0.007422618603202053,1.428847664990565e-06
2011-01-01 13:37:00,296.0,0.0,6.561427683544687e-05,1.611038197508346e-05,296.0000101515543,2.6261936284299736e-05,296.0004866335457,0.007890488685436431,1.4135633916893446e-06
2011-01-01 13:38:00,296.0,0.0,6.561427683544687e-05,1.6029586684730723e-05,296.0000107065176,2.6736104302926833e-05,296.01891892433866,0.026785415896441633,1.4064742199465404e-06
2011-01-01 13:39:00,315.5,0.0,6.561427683544687e-05,1.6861604411335827e-05,315.50000815480524,2.5016409665568062e-05,315.4882771569438,0.014852178928578472,1.4794774424265883e-06
2011-01-01 13:40:00,315.5,0.0,7.030101089512165e-05,1.6897066947819993e-05,315.50000769221305,2.4589279973952216e-05,315.4909645998038,0.005730865741015099,1.4825890100745803e-06
2011-01-01 13:41:00,312.3,0.0,7.030101089512165e-05,1.5607856619068595e-05,312.30001225083083,2.7858687417392503e-05,312.3063274754467,0.012059082710385888,1.3694706167472663e-06
