,Demand,Lost Load,RES production,Bat Inflow,Bat Outflow,Curtailment,Genset production,Bat SoC,Diesel consumption
2011-01-01 11:29:00,117.7,0.0,5.326072021585129e-05,0.0025207954298396423,384.9026489213989,2.1371316993859214e-05,4.246200945548112e-08,507979.0177388412,1.4384149544539675e-08
2011-01-01 11:30:00,117.4,0.0,5.326072021585129e-05,0.003315144746940002,363.1043134603244,2.1132655511732504e-05,4.2588190748995936e-08,507596.8058214283,1.4426893885161225e-08
2011-01-01 11:31:00,119.4,0.0,5.326072021585129e-05,0.0022613922134571834,395.00027370132307,2.1052089493038083e-05,4.2616135557480454e-08,507181.0182079111,1.443636028369934e-08
2011-01-01 11:32:00,117.3,0.0,5.326072021585129e-05,0.003026795993086223,393.3002409817874,2.1251185414601255e-05,4.2542551343845294e-08,506767.02082970226,1.4411433382061414e-08
2011-01-01 11:33:00,115.8,0.0,5.326072021585129e-05,0.0035941105391314454,396.7033210371507,2.1287883068595642e-05,4.250514589943352e-08,506349.4418009102,1.4398762161054716e-08
2011-01-01 11:34:00,117.8,0.0,5.326072021585129e-05,0.0024497282741629822,384.1039574172173,2.1405568884455642e-05,4.2458464230657776e-08,505945.12417297607,1.4382948587621198e-08
2011-01-01 11:35:00,114.1,0.0,5.326072021585129e-05,0.0067216362840700206,388.50659706030996,2.119591072830236e-05,4.280632953897079e-08,505536.17624583544,1.4500789139217749e-08
2011-01-01 11:36:00,114.9,0.0,5.326072021585129e-05,0.003856011384844954,386.4934131923869,2.1164314704178416e-05,4.253995362409313e-08,505129.3447372609,1.4410553395695505e-08
2011-01-01 11:37:00,113.3,0.0,5.326072021585129e-05,0.004492511596558751,443.8055465747648,2.11936738952823e-05,4.253963257320752e-08,504662.1852719103,1.4410444638620435e-08
2011-01-01 11:38:00,115.5,0.0,5.326072021585129e-05,0.003728565316171023,416.30566708541346,2.1281216234137673e-05,4.2482681828686086e-08,504223.9723223785,1.4391152380991223e-08
2011-01-01 11:39:00,110.7,0.0,5.326072021585129e-05,0.0048433140850711875,371.405002928413,2.0921732863383045e-05,4.2569576192295525e-08,503833.0242888654,1.442058814102152e-08
2011-01-01 11:40:00,110.1,0.0,5.326072021585129e-05,0.00534175871496867,369.3982753319452,2.0615131977448594e-05,4.267741800647203e-08,503444.18907371303,1.4457119920891611e-08
2011-01-01 11:41:00,107.6,0.0,5.326072021585129e-05,0.0037909649714708282,351.2032591149733,2.040069024954083e-05,4.2508293314867905e-08,503074.5050339669,1.439982835869509e-08
2011-01-01 11:42:00,108.8,0.0,5.326072021585129e-05,0.004184942031603522,390.9042251216657,2.0714532547397235e-05,4.2435794791949274e-08,502663.03087795485,1.4375269238465202e-08
2011-01-01 11:43:00,108.0,0.0,5.326072021585129e-05,0.004002877131886268,405.50098988558335,2.051631935773692e-05,4.243788043602523e-08,502236.19153344014,1.4375975757461122e-08
2011-01-01 11:44:00,104.5,0.0,5.326072021585129e-05,0.0025240498024637348,438.30291516522686,1.995215935119236e-05,4.2391905822706346e-08,501774.82244163984,1.4360401701458789e-08
2011-01-01 11:45:00,107.0,0.0,5.326072021585129e-05,0.0038000780622785835,451.70322545656853,2.0159624886477647e-05,4.250072086924499e-08,501299.34897228604,1.4397263167088412e-08
2011-01-01 11:46:00,107.1,0.0,5.326072021585129e-05,0.0037584681528711195,459.2023349919558,2.0307048096364948e-05,4.246090407809376e-08,500815.9816638485,1.4383775094205204e-08
2011-01-01 11:47:00,108.0,0.0,5.326072021585129e-05,0.004112954670607322,423.60058429566345,2.047337036297769e-05,4.2467114652497586e-08,500370.09021926526,1.4385878947323031e-08
2011-01-01 11:48:00,105.4,0.0,5.326072021585129e-05,0.0029642014767826685,445.10035720621624,1.996929851890683e-05,4.2415918022121795e-08,499901.56634346064,1.4368535915352913e-08
2011-01-01 11:49:00,106.7,0.0,5.326072021585129e-05,0.0034980274600000666,407.302467292319,2.0319883991240563e-05,4.237833620972725e-08,499472.8302273316,1.4355804949094597e-08
2011-01-01 11:50:00,106.2,0.0,5.326072021585129e-05,0.00338398190181928,387.9030282611383,1.9986839119256435e-05,4.24953569660612e-08,499064.5144649974,1.4395446126714498e-08
2011-01-01 11:51:00,105.5,0.0,5.326072021585129e-05,0.0030575777142877736,420.40077295895054,1.9911781893477884e-05,4.250657331663345e-08,498621.99024026433,1.4399245703466616e-08
2011-01-01 11:52:00,105.6,0.0,5.326072021585129e-05,0.003114308014033798,421.30223368897686,1.9986531406369295e-05,4.2446395321575594e-08,498178.5171633949,1.437886020378577e-08
2011-01-01 11:53:00,105.3,0.0,5.326072021585129e-05,0.0029772200646818875,407.60232165802586,1.995586039162465e-05,4.240699160238639e-08,497749.4649163245,1.4365512060428994e-08
2011-01-01 11:54:00,106.1,0.0,5.326072021585129e-05,0.0033186214519021623,394.6018977657857,2.019644695476135e-05,4.2376840630176483e-08,497334.097650314,1.4355298316455449e-08
2011-01-01 11:55:00,105.1,0.0,5.326072021585129e-05,0.0029228400697864643,442.8023796552237,1.968635550982257e-05,4.255250958707675e-08,496867.99265895394,1.4414806770689957e-08
2011-01-01 11:56:00,102.3,0.0,5.326072021585129e-05,0.0018761693941436175,490.70127338633665,1.9541390123540025e-05,4.249662992091737e-08,496351.4667851181,1.4395877344484206e-08
2011-01-01 11:57:00,102.0,0.0,5.326072021585129e-05,0.0017389308576657853,540.8031088269058,1.9446462822340233e-05,4.251119642210688e-08,495782.2020067583,1.4400811796106667e-08
2011-01-01 11:58:00,104.4,0.0,5.326072021585129e-05,0.0026645189633300037,496.192228179666,1.9799410353776493e-05,4.243347083118229e-08,495259.89692944114,1.4374481988882891e-08
2011-01-01 11:59:00,103.0,0.0,5.326072021585129e-05,0.002150661321637687,528.0997761847361,1.975684226113647e-05,4.2358221213209385e-08,494704.0044713223,1.434899092588394e-08
2011-01-01 12:00:00,101.3,0.0,5.326072021585129e-05,0.001553734640310625,442.89839439142014,1.9438456844030883e-05,4.249120687192977e-08,494237.7971111687,1.4394040268268894e-08
2011-01-01 12:01:00,103.2,0.0,5.326072021585129e-05,0.0021512956801411076,415.5042574532824,1.9468911180848015e-05,4.2551936058378095e-08,493800.4262523063,1.441461248590044e-08
2011-01-01 12:02:00,103.4,0.0,5.326072021585129e-05,0.002312587347708922,417.29954152394083,1.9565557567744423e-05,4.250323368588005e-08,493361.16577397595,1.439811439223579e-08
2011-01-01 12:03:00,102.1,0.0,5.326072021585129e-05,0.0018527388559222355,402.8001295217367,1.95223438922767e-05,4.2422514979995566e-08,492937.1673977392,1.437077065718007e-08
2011-01-01 12:04:00,102.2,0.0,5.326072021585129e-05,0.001934344105413599,374.50070463675706,1.9617797626433532e-05,4.238908251871345e-08,492542.95796732744,1.4359445297667158e-08
2011-01-01 12:05:00,98.4,0.0,5.326072021585129e-05,0.0009668911013527501,444.60244854690575,1.9433750012176343e-05,4.247537815888068e-08,492074.9563084562,1.4388678238103212e-08
2011-01-01 12:06:00,100.4,0.0,5.326072021585129e-05,0.001431003226860482,440.897986121981,1.939038693143e-05,4.251838680200119e-08,491610.85452459415,1.440324756165352e-08
2011-01-01 12:07:00,101.6,0.0,5.326072021585129e-05,0.0019200375509897533,477.69964918948324,1.9470806719929385e-05,4.245136164303213e-08,491108.0146126409,1.4380542562002755e-08
2011-01-01 12:08:00,101.2,0.0,5.326072021585129e-05,0.001742302958433535,474.3003450472829,1.9472959646471926e-05,4.241718080148414e-08,490608.75274672627,1.4368963686139614e-08
2011-01-01 12:09:00,100.2,0.0,5.326072021585129e-05,0.001549125727618103,544.5023376392109,1.951557222657501e-05,4.236905926662766e-08,490035.59386298596,1.4352662353193652e-08
2011-01-01 12:10:00,100.1,0.0,5.326072021585129e-05,0.0014327788013395806,524.2981081469604,1.924546695658757e-05,4.256044189498506e-08,489483.702478708,1.4417493866864858e-08
2011-01-01 12:11:00,98.3,0.0,5.326072021585129e-05,0.0011101648706412087,541.3994610706351,1.9394196756843028e-05,4.248275492909554e-08,488913.8093638167,1.4391177144002556e-08
2011-01-01 12:12:00,96.8,0.0,5.326072021585129e-05,0.0008906250802664731,546.400905989367,1.9483211489749822e-05,4.244408673811748e-08,488338.65136150067,1.437807816331893e-08
2011-01-01 12:13:00,96.5,0.0,5.326072021585129e-05,0.0008418193036322935,564.703031632029,1.9520490299587056e-05,4.238592217423592e-08,487744.22791740583,1.4358374720269621e-08
2011-01-01 12:14:00,93.9,0.0,5.326072021585129e-05,0.0007257672351729146,585.7957038268029,1.96863730505322e-05,4.2413389834327114e-08,487127.60155022494,1.4367679483173142e-08
2011-01-01 12:15:00,95.4,0.0,5.326072021585129e-05,0.0007586584745584782,545.5016492644431,1.9453967828270998e-05,4.2518498561711795e-08,486553.3900085669,1.4403285420634078e-08
2011-01-01 12:16:00,96.7,0.0,5.326072021585129e-05,0.0008881668236890398,490.4013554367198,1.943143153865244e-05,4.248259627424734e-08,486037.1788992266,1.4391123399135278e-08
2011-01-01 12:17:00,97.3,0.0,5.326072021585129e-05,0.000997695573461646,504.29777719125383,1.9435777863258702e-05,4.243378773419298e-08,485506.3400815729,1.4374589340851282e-08
2011-01-01 12:18:00,94.6,0.0,5.326072021585129e-05,0.0008218062325423339,484.0980659204947,1.953663504076124e-05,4.2522817632772033e-08,484996.76395079354,1.4404748520586732e-08
2011-01-01 12:19:00,96.6,0.0,5.326072021585129e-05,0.0009297956866774933,501.8990187265559,1.9448945177954855e-05,4.248334665983703e-08,484468.4500775452,1.4391377594795743e-08
2011-01-01 12:20:00,97.7,0.0,5.326072021585129e-05,0.0009312274842834672,503.49959377078744,1.9178622862585773e-05,4.264037865477125e-08,483938.451389821,1.4444572715030911e-08
2011-01-01 12:21:00,95.7,0.0,5.326072021585129e-05,0.0008207579399412378,564.2015927620604,1.9391205450798218e-05,4.256753049593819e-08,483344.55575615657,1.4419895154450607e-08
2011-01-01 12:22:00,96.7,0.0,5.326072021585129e-05,0.000873086289656582,534.6981322671048,1.9302830629632705e-05,4.259508275198301e-08,482781.71644636,1.4429228574519991e-08
2011-01-01 12:23:00,96.7,0.0,5.326072021585129e-05,0.0008993426932275388,486.0998408306557,1.9356937408342836e-05,4.2525308440578494e-08,482270.0332577559,1.4405592290168867e-08
2011-01-01 12:24:00,97.0,0.0,5.326072021585129e-05,0.0010171768418886784,482.9997153147195,1.939860179192143e-05,4.2486517771942864e-08,481761.61347111105,1.4392451819763844e-08
2011-01-01 12:25:00,98.3,0.0,5.326072021585129e-05,0.0010809537386099743,579.9010037059022,1.914537848199169e-05,4.26191005520054e-08,481151.192388853,1.4437364685638686e-08
2011-01-01 12:26:00,96.0,0.0,5.326072021585129e-05,0.000867347094511528,577.2981158991865,1.9282454743023794e-05,4.264019436881872e-08,480543.51098553976,1.4444510287540217e-08
2011-01-01 12:27:00,94.3,0.0,5.326072021585129e-05,0.0007706653259359694,617.4997975103857,1.945935468792673e-05,4.256275896555565e-08,479893.5119308188,1.4418278782369802e-08
2011-01-01 12:28:00,92.9,0.0,5.326072021585129e-05,0.0007986809754302951,612.0002037971781,1.9619316299439182e-05,4.251844552398592e-08,479249.3019487266,1.440326745392477e-08
2011-01-01 12:29:00,92.0,0.0,5.326072021585129e-05,0.0008238279794179695,656.8008771904665,1.974212461804573e-05,4.2457554212981874e-08,478557.93338695215,1.4382640316050771e-08
2011-01-01 12:30:00,89.5,0.0,5.326072021585129e-05,0.0007206242648710691,550.3983991040856,1.990606416680425e-05,4.267037834910891e-08,477978.56733564613,1.4454735213112774e-08
2011-01-01 12:31:00,90.4,0.0,5.326072021585129e-05,0.0007275466137425454,489.8994418193541,1.9791663710399595e-05,4.259153012448865e-08,477462.8844038681,1.442802510992163e-08
2011-01-01 12:32:00,89.0,0.0,5.326072021585129e-05,0.0007111805696348519,446.99960763311014,2.0040607250854105e-05,4.2545207185053615e-08,476992.359176718,1.4412333057267485e-08
2011-01-01 12:33:00,88.2,0.0,5.326072021585129e-05,0.0006984699765514371,451.20079247823986,2.022222268800456e-05,4.247742475549798e-08,476517.4116376558,1.4389371529640237e-08
2011-01-01 12:34:00,87.7,0.0,5.326072021585129e-05,0.000693488561460516,485.49842386902566,2.026072587081024e-05,4.249835195685486e-08,476006.36132397625,1.4396460689991485e-08
2011-01-01 12:35:00,82.7,0.0,5.326072021585129e-05,0.00046314051240700996,516.299413161573,2.0928229883960968e-05,4.2616687718918995e-08,475462.88869747386,1.4436547330257112e-08
2011-01-01 12:36:00,83.6,0.0,5.326072021585129e-05,0.0005335241482457981,457.49975168796163,2.07826880305762e-05,4.257238611865451e-08,474981.31051831396,1.4421540013094346e-08
2011-01-01 12:37:00,84.8,0.0,5.326072021585129e-05,0.0005967529141559617,512.4009729960551,2.06816263818651e-05,4.250847558028994e-08,474441.94163997023,1.4399890101724234e-08
2011-01-01 12:38:00,85.6,0.0,5.326072021585129e-05,0.0006173625125301709,460.6988652756788,2.056754465493179e-05,4.25345687286792e-08,473956.99605249026,1.440872924413252e-08
2011-01-01 12:39:00,84.6,0.0,5.326072021585129e-05,0.0006045326852894516,531.2002884532507,2.072343582960986e-05,4.2482531285547264e-08,473397.8384284245,1.4391101383992975e-08
2011-01-01 12:40:00,83.3,0.0,5.326072021585129e-05,0.0004383694007289232,547.2013478565992,2.076177680634166e-05,4.2697319588771696e-08,472821.83742607903,1.4463861649312905e-08
2011-01-01 12:41:00,82.3,0.0,5.326072021585129e-05,0.00047715491727679665,534.9909448946731,2.092276326160428e-05,4.258247721592393e-08,472258.6895163329,1.4424958406478297e-08
2011-01-01 12:42:00,84.4,0.0,5.326072021585129e-05,0.0005852690386656187,499.09871926483675,2.0725754806921887e-05,4.248036443181109e-08,471733.3229994281,1.4390367354949557e-08
2011-01-01 12:43:00,82.8,0.0,5.326072021585129e-05,0.0005113868661198277,562.5983538190854,2.1039699972455828e-05,4.2411854459322485e-08,471141.1146917518,1.4367159369689189e-08
2011-01-01 12:44:00,82.3,0.0,5.326072021585129e-05,0.0005151699825321036,541.2991800150112,2.1096789548264522e-05,4.2372600601109885e-08,470571.3265706211,1.4353861992245896e-08
2011-01-01 12:45:00,84.8,0.0,5.326072021585129e-05,0.0005822049612029395,585.9988730169898,2.0649965472949467e-05,4.247859868052447e-08,469954.4862047506,1.4389769200719673e-08
2011-01-01 12:46:00,84.7,0.0,5.326072021585129e-05,0.0005509460455476334,595.8984819028009,2.0566754290431506e-05,4.2587760564291536e-08,469327.2251682603,1.4426748158635344e-08
2011-01-01 12:47:00,85.8,0.0,5.326072021585129e-05,0.0006207892972907025,604.5993563930604,2.0476054789094172e-05,4.253668665796366e-08,468690.80538285954,1.4409446699852188e-08
2011-01-01 12:48:00,84.2,0.0,5.326072021585129e-05,0.000530076873320318,587.3996855806193,2.0760502265329795e-05,4.2496607602604534e-08,468072.49042792665,1.4395869784080127e-08
2011-01-01 12:49:00,86.2,0.0,5.326072021585129e-05,0.0006695836196882604,595.3006795282752,2.046625072454712e-05,4.244500234430247e-08,467445.8587697908,1.4378388328015742e-08
2011-01-01 12:50:00,86.7,0.0,5.326072021585129e-05,0.0006165313371397745,605.2980338678155,2.027403817097311e-05,4.266527044765145e-08,466808.70353037154,1.4453004894190871e-08
2011-01-01 12:51:00,88.8,0.0,5.326072021585129e-05,0.0007097464727774637,508.4992760435531,1.9958099884527503e-05,4.2591481226582834e-08,466273.4418087974,1.4428008545590392e-08
2011-01-01 12:52:00,87.8,0.0,5.326072021585129e-05,0.0007005964894860363,573.6994949813861,2.015749638153265e-05,4.254687459960426e-08,465669.5482691205,1.4412897899594938e-08
2011-01-01 12:53:00,90.0,0.0,5.326072021585129e-05,0.0007496745876540076,586.6006333292438,1.986518806851264e-05,4.2486380413455154e-08,465052.07463043847,1.4392405289110825e-08
2011-01-01 12:54:00,92.0,0.0,5.326072021585129e-05,0.0007822958764946743,585.6982529000207,1.962281692885427e-05,4.251302970716161e-08,464435.5508968827,1.4401432827629272e-08
2011-01-01 12:55:00,92.3,0.0,5.326072021585129e-05,0.0007777634758885273,595.0992968721307,1.948517524698938e-05,4.264893806786289e-08,463809.131323261,1.4447472245211007e-08
2011-01-01 12:56:00,90.2,0.0,5.326072021585129e-05,0.0007898159907398158,657.2995968843366,1.97401163058667e-05,4.259564953013306e-08,463117.23776103323,1.4429420572538298e-08
2011-01-01 12:57:00,89.2,0.0,5.326072021585129e-05,0.0007847659703968217,694.7007068503569,1.9958143442219187e-05,4.252447846858284e-08,462385.97460461315,1.440531113434378e-08
2011-01-01 12:58:00,89.3,0.0,5.326072021585129e-05,0.0007684510315285956,669.4982626816018,1.994496214451065e-05,4.2547224840387136e-08,461681.2403212926,1.4413016544846591e-08
2011-01-01 12:59:00,90.8,0.0,5.326072021585129e-05,0.0007991202124259036,658.4994567910309,1.9756516725106942e-05,4.248771675166109e-08,460988.0837575189,1.4392857978204978e-08
2011-01-01 13:00:00,88.3,0.0,5.326072021585129e-05,0.0007272703056989648,651.6995467304896,2.0031854388058612e-05,4.263331501181967e-08,460302.0849255515,1.4442179882052734e-08
2011-01-01 13:01:00,89.2,0.0,5.326072021585129e-05,0.0007973044402303543,727.0008811039924,1.9915583712795345e-05,4.256502612843338e-08,459536.821597674,1.4419046791474723e-08
2011-01-01 13:02:00,86.2,0.0,5.326072021585129e-05,0.0006419692518085385,733.2983210004863,2.037367819956304e-05,4.258272928015027e-08,458764.92923807056,1.4425043794088846e-08
2011-01-01 13:03:00,85.7,0.0,5.326072021585129e-05,0.0006261929442626379,728.2995324549696,2.05237442612855e-05,4.251179305752711e-08,457998.2987461591,1.4401013908376392e-08
2011-01-01 13:04:00,85.1,0.0,5.326072021585129e-05,0.0006403483733394486,701.6997849137846,2.0612580065784833e-05,4.247211636012239e-08,457259.66800194926,1.4387573292724388e-08
2011-01-01 13:05:00,82.6,0.0,5.326072021585129e-05,0.0004463730719601062,748.1009402016526,2.087410009388645e-05,4.259484065937348e-08,456472.19375210715,1.4429146564828414e-08
2011-01-01 13:06:00,85.6,0.0,5.326072021585129e-05,0.0005331457328906324,776.6990398600722,2.037606806200362e-05,4.263916937649452e-08,455654.61632190645,1.4444163067918198e-08
2011-01-01 13:07:00,85.8,0.0,5.326072021585129e-05,0.000550017334848418,746.2012275789722,2.0408049673940012e-05,4.261736806006176e-08,454869.141868024,1.4436777798123902e-08
2011-01-01 13:08:00,85.7,0.0,5.326072021585129e-05,0.0006430254996952316,656.1898019996921,2.0502198056464866e-05,4.254232685491695e-08,454178.41637153015,1.4411357335676472e-08
2011-01-01 13:09:00,84.4,0.0,5.326072021585129e-05,0.000634541536377032,669.5008509450571,2.078998254985387e-05,4.237818286534364e-08,453473.67923650774,1.4355753003165189e-08
2011-01-01 13:10:00,82.3,0.0,5.326072021585129e-05,0.00046170225345556863,717.4973812087752,2.0934339681221664e-05,4.2549253808592856e-08,452718.4192738525,1.4413703864699478e-08
2011-01-01 13:11:00,80.9,0.0,5.326072021585129e-05,0.00045552129988734626,716.5989963973539,2.1165232983317282e-05,4.2464666644690285e-08,451964.10497350316,1.4385049676385599e-08
2011-01-01 13:12:00,81.7,0.0,5.326072021585129e-05,0.0004863064647914351,650.799291131201,2.11262742671825e-05,4.2429367888008084e-08,451279.053550093,1.4373092102983768e-08
2011-01-01 13:13:00,79.9,0.0,5.326072021585129e-05,0.00043565102406783324,754.1992989346129,2.1461843124427327e-05,4.237785452664383e-08,450485.15996508294,1.4355641777318371e-08
2011-01-01 13:14:00,78.3,0.0,5.326072021585129e-05,0.0004165570977409886,772.798913188216,2.155654772885904e-05,4.246488296197542e-08,449671.6878206141,1.438512295459872e-08
2011-01-01 13:15:00,80.1,0.0,5.326072021585129e-05,0.00041165750113294174,678.7998623366111,2.1184929499500476e-05,4.2611366839600406e-08,448957.16204080806,1.4434744864363282e-08
2011-01-01 13:16:00,80.0,0.0,5.326072021585129e-05,0.0004288939584557207,683.8000202869531,2.1201561689169306e-05,4.256933539347768e-08,448237.37295324047,1.4420506569606261e-08
2011-01-01 13:17:00,79.8,0.0,5.326072021585129e-05,0.0004317358816004289,702.601143093941,2.1341984701733257e-05,4.250270137456355e-08,447497.7932127644,1.4397934069974103e-08
2011-01-01 13:18:00,81.5,0.0,5.326072021585129e-05,0.0004647146588713999,641.1989988163333,2.1134010876018132e-05,4.252883602601716e-08,446822.8473396998,1.4406787271686029e-08
2011-01-01 13:19:00,82.9,0.0,5.326072021585129e-05,0.0005680151369661553,617.8003304416275,2.0955877133371945e-05,4.2473928613294196e-08,446172.5317420072,1.4388187199625406e-08
2011-01-01 13:20:00,85.7,0.0,5.326072021585129e-05,0.0006117557750088161,672.3009938194206,2.0414268005986166e-05,4.2646588660651645e-08,445464.84706652316,1.4446676375559501e-08
2011-01-01 13:21:00,83.4,0.0,5.326072021585129e-05,0.0005037586661870343,595.2030079335841,2.0697320262175864e-05,4.266142201793048e-08,444838.3180630614,1.4451701225586207e-08
2011-01-01 13:22:00,83.9,0.0,5.326072021585129e-05,0.0006007226742730173,609.3896912704287,2.0755268216206664e-05,4.252773699487539e-08,444196.8558008317,1.4406414971163751e-08
2011-01-01 13:23:00,82.7,0.0,5.326072021585129e-05,0.0005351738069866094,613.0998594432117,2.0999328065390527e-05,4.249478331965376e-08,443551.48803614866,1.4395251802050733e-08
2011-01-01 13:24:00,84.2,0.0,5.326072021585129e-05,0.0006451492634078453,702.9999962699255,2.0771689356014104e-05,4.2466104322082886e-08,442811.48865296686,1.4385536694472523e-08
2011-01-01 13:25:00,85.6,0.0,5.326072021585129e-05,0.000638922662787856,651.4010641068709,2.047136978458409e-05,4.259356014924547e-08,442125.80392930453,1.442871278768478e-08
2011-01-01 13:26:00,83.5,0.0,5.326072021585129e-05,0.0005531496607020722,611.0988706762948,2.0723666091156154e-05,4.261502215140035e-08,441482.54248565267,1.4435983113618006e-08
2011-01-01 13:27:00,81.8,0.0,5.326072021585129e-05,0.0004958779791991146,557.100078528074,2.1069068202089502e-05,4.2540738925699424e-08,440896.121821444,1.4410819419274873e-08
2011-01-01 13:28:00,83.1,0.0,5.326072021585129e-05,0.000559072356099569,666.4006754561808,2.0939495969417595e-05,4.251323675210201e-08,440194.6479573457,1.4401502964804204e-08
2011-01-01 13:29:00,83.5,0.0,5.326072021585129e-05,0.0005950039319492714,662.6027942148525,2.0851130173152345e-05,4.251280884273256e-08,439497.1718971101,1.4401358009055744e-08
2011-01-01 13:30:00,80.4,0.0,5.326072021585129e-05,0.0004137027485636765,676.9881776217479,2.1061638622634643e-05,4.270004010585452e-08,438784.55315578904,1.4464783233690556e-08
2011-01-01 13:31:00,83.6,0.0,5.326072021585129e-05,0.0006203936484871532,734.6000001504935,2.0797271070468014e-05,4.2496360937546724e-08,438011.2905871114,1.4395786225456207e-08
2011-01-01 13:32:00,82.2,0.0,5.326072021585129e-05,0.0005534682964305412,697.2987362922499,2.106048030464301e-05,4.244814727137354e-08,437277.2924431249,1.4379453682714615e-08
2011-01-01 13:33:00,81.7,0.0,5.326072021585129e-05,0.0005309866842526708,711.5002764319946,2.1235461899746772e-05,4.2381684548491904e-08,436528.3452881602,1.4356939210193735e-08
2011-01-01 13:34:00,82.7,0.0,5.326072021585129e-05,0.0006071614100277185,690.0969769571428,2.1034086723364776e-05,4.240308225085195e-08,435801.92799448234,1.4364187754353642e-08
2011-01-01 13:35:00,80.8,0.0,5.326072021585129e-05,0.0004361077403741663,682.9998419476642,2.1128792174737755e-05,4.25928210340498e-08,435082.9812067345,1.442846240990847e-08
2011-01-01 13:36:00,81.0,0.0,5.326072021585129e-05,0.00046842013217119303,706.6999711308707,2.1094627473409598e-05,4.256577596326415e-08,434339.0869452712,1.4419300800563737e-08
2011-01-01 13:37:00,80.2,0.0,5.326072021585129e-05,0.0004549525896031352,708.6006707179797,2.1313837883630975e-05,4.2501106313345444e-08,433593.19193461514,1.4397393737583146e-08
2011-01-01 13:38:00,80.9,0.0,5.326072021585129e-05,0.00046425548074904323,732.3180152997892,2.1226589681820307e-05,4.2526538155917946e-08,432822.3313069212,1.4406008860405808e-08
2011-01-01 13:39:00,79.6,0.0,5.326072021585129e-05,0.00045995501343926853,749.2878723603222,2.1428632618919854e-05,4.246349530372457e-08,432033.6076677097,1.4384652880665505e-08
2011-01-01 13:40:00,79.7,0.0,5.326072021585129e-05,0.0004198870319633511,683.1904852749283,2.125575584514943e-05,4.26108125879898e-08,431314.4601873656,1.4434557109752642e-08
2011-01-01 13:41:00,81.0,0.0,5.326072021585129e-05,0.00048081427928938283,679.0063485622511,2.113271079049612e-05,4.254319772174154e-08,430599.71711930697,1.4411652344763395e-08
2011-01-01 13:42:00,81.4,0.0,5.326072021585129e-05,0.00048279032143715844,610.6943022433161,2.1087974176248208e-05,4.256588729269239e-08,429956.88147033326,1.4419338513784686e-08
2011-01-01 13:43:00,79.9,0.0,5.326072021585129e-05,0.00045029274083441956,535.799511202219,2.1398912464612566e-05,4.249331059536241e-08,429392.8824126354,1.4394752911708133e-08
2011-01-01 13:44:00,76.8,0.0,5.326072021585129e-05,0.0004187472111094846,613.6996557742926,2.1801788712144762e-05,4.245061547290836e-08,428746.8831727881,1.4380289794345652e-08
2011-01-01 13:45:00,78.9,0.0,5.326072021585129e-05,0.00041850465197970123,614.9007159156776,2.138099149048383e-05,4.257663673950463e-08,428099.61965887726,1.4422979925306447e-08
2011-01-01 13:46:00,78.3,0.0,5.326072021585129e-05,0.00041834128983851866,587.3985747930623,2.1375500110604985e-05,4.260094432298029e-08,427481.30576709635,1.4431214201551588e-08
2011-01-01 13:47:00,80.4,0.0,5.326072021585129e-05,0.00046211449941655977,540.3997308478065,2.1224106612448892e-05,4.2532244192486846e-08,426912.46438416006,1.4407941799622915e-08
2011-01-01 13:48:00,77.9,0.0,5.326072021585129e-05,0.0004222424280982927,589.4999992208186,2.16071168791643e-05,4.248846731227405e-08,426291.93847032107,1.4393112233155167e-08
2011-01-01 13:49:00,79.1,0.0,5.326072021585129e-05,0.0004611829441969681,534.7012845778507,2.148009268676437e-05,4.243564699540298e-08,425729.0954509945,1.4375219171884478e-08
2011-01-01 13:50:00,82.2,0.0,5.326072021585129e-05,0.0004606457950022888,572.0994386920529,2.0832817697813418e-05,4.2673421452030004e-08,425126.8859531427,1.445576607453591e-08
2011-01-01 13:51:00,81.1,0.0,5.326072021585129e-05,0.00044382922832535317,643.6016021340346,2.09182101614644e-05,4.26583072041326e-08,424449.4110041488,1.4450646071860637e-08
2011-01-01 13:52:00,78.8,0.0,5.326072021585129e-05,0.00043159449210576975,625.9899441693956,2.1266936852849055e-05,4.257740955423772e-08,423790.4746308273,1.4423241718915217e-08
2011-01-01 13:53:00,77.6,0.0,5.326072021585129e-05,0.00042930478039107656,632.7008501044718,2.1644020665910377e-05,4.2405662491092664e-08,423124.47414382006,1.4365061819475835e-08
2011-01-01 13:54:00,77.1,0.0,5.326072021585129e-05,0.00042697123303059824,678.8963093694131,2.159403366625991e-05,4.2457014969095734e-08,422409.84685536963,1.4382457645357635e-08
2011-01-01 13:55:00,77.4,0.0,5.326072021585129e-05,0.00037658154081222396,622.2009582665902,2.126435541135531e-05,4.274355155454849e-08,421754.89883599937,1.4479522884332143e-08
2011-01-01 13:56:00,74.5,0.0,5.326072021585129e-05,0.00037987934475730394,628.7013065531211,2.1681010757340752e-05,4.260100889286831e-08,421093.1083478988,1.4431236074819889e-08
2011-01-01 13:57:00,74.2,0.0,5.326072021585129e-05,0.00035907213441008397,576.2090228441765,2.180901710200205e-05,4.2568462064896564e-08,420486.57287549716,1.4420210726590977e-08
2011-01-01 13:58:00,72.6,0.0,5.326072021585129e-05,0.0003370350435379756,530.8884378770676,2.2035948164161973e-05,4.2548195383723115e-08,419927.743261073,1.4413345319689402e-08
