,"SC_Energy 1,1","Tank_Flow_Out 1,1","Thermal_Curtailment 1,1","Thermal_Energy_Demand 1,1","Tank_State_of_Charge 1,1","Total_Boiler_Energy_Production 1,1","NaturalGas 1,1","Resistance 1,1","Lost_Load_Th 1,1","SC_Energy 1,2","Tank_Flow_Out 1,2","Thermal_Curtailment 1,2","Thermal_Energy_Demand 1,2","Tank_State_of_Charge 1,2","Total_Boiler_Energy_Production 1,2","NaturalGas 1,2","Resistance 1,2","Lost_Load_Th 2,2","SC_Energy 1,3","Tank_Flow_Out 1,3","Thermal_Curtailment 1,3","Thermal_Energy_Demand 1,3","Tank_State_of_Charge 1,3","Total_Boiler_Energy_Production 1,3","NaturalGas 1,3","Resistance 1,3","Lost_Load_Th 3,3","SC_Energy 1,4","Tank_Flow_Out 1,4","Thermal_Curtailment 1,4","Thermal_Energy_Demand 1,4","Tank_State_of_Charge 1,4","Total_Boiler_Energy_Production 1,4","NaturalGas 1,4","Resistance 1,4","Lost_Load_Th 4,4"
2011-01-03 02:00:00,0.0,0.002868957051945373,0.002521397246891155,11.1,3.633704763699154,11.099652440194946,0.0009739100149333111,0.026800919697608047,0.0,0.0,0.004190101138378285,0.002320912883590154,17.4,4.893875565019774,17.39813081174521,0.0015265535502101617,0.054925996698491034,0.0,0.0,0.03480305683881609,0.0009388735859832895,7.5,0.010935930825314126,7.466135816747167,0.0006550965882905298,0.033663497685791195,0.0,0.0,0.001931362340560207,0.001931362340560207,0.0,0.0179246068932377,0.0,0.0,0.002166109119029202,0.0
2011-01-03 03:00:00,0.0,0.0014563187216276308,0.0014563187216276308,0.0,3.629458675408305,0.0,0.0,0.03354727806777033,0.0,0.0,0.004210382809980964,0.002380998646152932,17.4,4.897025858115365,17.39817061583617,0.0015265570427161685,0.05629943155576989,0.0,0.0,0.034907910966409716,0.0009671838870669025,7.5,0.00956951604626373,7.466059272920657,0.0006550898721523785,0.03365085549561246,0.0,0.0,0.001907513755603829,0.001907513755603829,0.0,0.018031981505685107,0.0,0.0,0.002194134436983613,0.0
2011-01-03 04:00:00,0.0,0.0013722325897728982,0.0013722325897728982,0.0,3.6253826163577783,0.0,0.0,0.033590760293329164,0.0,0.0,0.003919759028141171,0.0022211372013103414,17.4,4.89880726299998,17.39830137817317,0.0015265685161159226,0.05467142249391005,0.0,0.0,0.03520861787354935,0.000991771466754228,7.5,0.00783617888069197,7.465783153593205,0.0006550656447831189,0.033570975868440225,0.0,0.0,0.0018894719773205875,0.0018894719773205875,0.0,0.017924307121215687,0.0,0.0,0.0019621174079080175,0.0
2011-01-03 05:00:00,0.0,0.0013369033994858615,0.0013369033994858615,0.0,3.6221648736310454,0.0,0.0,0.034372986836330915,0.0,0.0,0.00417431997611537,0.0024917401973976183,10.3,4.8975964420217215,10.298317420221283,0.0009035989664140812,0.05195157162785707,0.0,0.0,0.0015437607918420172,0.0015437607918420172,0.0,0.013557045894879544,0.0,0.0,0.007342989594836511,0.0,0.0,0.0018789565278911,0.0018789565278911,0.0,0.01782395349437742,0.0,0.0,0.0019578459722649905,0.0
2011-01-03 06:00:00,0.0,0.0013383338868116143,0.0013383338868116143,0.0,3.619953466305947,0.0,0.0,0.0353485752980234,0.0,0.0,0.001378566007747599,0.001378566007747599,0.0,4.89512293932596,0.0,0.0,0.04788102773220298,0.0,0.0,0.001721387201615415,0.001721387201615415,0.0,0.01539843068375641,0.0,0.0,0.0036983424494410767,0.0,0.0,0.0018683145936226157,0.0018683145936226157,0.0,0.017730119747446562,0.0,0.0,0.0019527203816355303,0.0
2011-01-03 07:00:00,0.0,0.0032424252022984924,0.002471061755256798,8.3,3.6158744870650925,8.299228636552959,0.0007281941420157023,0.03536298062450378,0.0,0.0,0.004201899399194954,0.0024536890514434972,5.2,4.890763215479363,5.198251789652248,0.00045610702725737027,0.04879340494585776,0.0,0.0,0.0018261219447074269,0.0018261219447074269,0.0,0.01643083220234574,0.0,0.0,0.0030125077701343202,0.0,0.0,0.0018559117076812812,0.0018559117076812812,0.0,0.017601138180909474,0.0,0.0,0.001904231338618658,0.0
2011-01-03 08:00:00,0.0,0.0032930933161466483,0.0026378821518378004,8.3,3.612134894087896,8.299344788835691,0.0007282043334944013,0.035712245209601354,0.0,0.0,0.0038625457241136902,0.0024522984198327435,14.5,4.887944750458948,14.49858975269572,0.0012721408925766185,0.04995171285849272,0.0,0.0,0.0019117181960135701,0.0019117181960135701,0.0,0.017128542377479496,0.0,0.0,0.002773736693170784,0.0,0.0,0.0018546055650548558,0.0018546055650548558,0.0,0.017499576886027074,0.0,0.0,0.001929055651981551,0.0
2011-01-03 09:00:00,0.0,0.0032677529858823407,0.002769030100282066,8.3,3.608464755916751,8.2995012771144,0.0007282180641497237,0.0357189637556167,0.0,0.0,0.003858138266627631,0.0025326557164664365,14.5,4.885483151507043,14.498674517449839,0.0012721483300385927,0.050275986819312196,0.0,0.0,0.0019833600069082617,0.0019833600069082617,0.0,0.017608757779228934,0.0,0.0,0.002634860832432497,0.0,0.0,0.0018563616822179735,0.0018563616822179735,0.0,0.017412992503127358,0.0,0.0,0.0019447730681785287,0.0
2011-01-03 10:00:00,0.0,0.0031361849289100936,0.002735319373412537,8.3,3.606881637443227,8.299599134444502,0.0007282266503855842,0.0376377140145533,0.0,0.0,0.0037475962943601844,0.002412066049977568,14.5,4.885086019903488,14.498664469755617,0.0012721474484299043,0.05220529620587601,0.0,0.0,0.0020408951720722775,0.0020408951720722775,0.0,0.01793038166738616,0.0,0.0,0.0025386066380217905,0.0,0.0,0.0018568897893527642,0.0018568897893527642,0.0,0.017325606489874194,0.0,0.0,0.0019436337011308723,0.0
2011-01-03 11:00:00,0.0,0.003111546154000095,0.002805661438783247,8.3,3.6069890860547877,8.299694115284783,0.0007282349842313577,0.03928781113992141,0.0,0.0,0.002475065864999685,0.0024084731305862306,33.4,4.88926272105762,33.399933407265586,0.0029305899278113177,0.055502627218036366,0.0,0.0,0.002085496711120851,0.002085496711120851,0.0,0.018233964505209553,0.0,0.0,0.002568383365618108,0.0,0.0,0.0018582631041162332,0.0018582631041162332,0.0,0.017324981586425786,0.0,0.0,0.0020308942655665684,0.0
2011-01-03 12:00:00,0.0,0.0031006069074379344,0.0028203766293799504,8.3,3.6071707402153534,8.299719769721943,0.0007282372352129458,0.039352151928551515,0.0,0.0,0.0029951319581599696,0.00232970414419853,30.1,4.894294376294743,30.09933457218604,0.0026409875030434364,0.056919414405859514,0.0,0.0,0.0021192248357988505,0.0021192248357988505,0.0,0.018465504153677172,0.0,0.0,0.002533104129318565,0.0,0.0,0.0018584069395566408,0.0018584069395566408,0.0,0.017325791702862903,0.0,0.0,0.0020324668718580165,0.0
2011-01-03 13:00:00,0.0,0.0031304612249401847,0.0028235362017383636,8.3,3.6066318204351195,8.2996930749768,0.0007282348929522506,0.038663248846860135,0.0,0.0,0.0030758988318413043,0.0023473834003304717,30.1,4.899899370522081,30.09927148456849,0.002640981967585197,0.05762383682212696,0.0,0.0,0.0021521628547567437,0.0021521628547567437,0.0,0.018645821132298228,0.0,0.0,0.002517134874914572,0.0,0.0,0.0018657755024916916,0.0018657755024916916,0.0,0.01733906007338098,0.0,0.0,0.002052301790038396,0.0
2011-01-03 14:00:00,0.0,0.003216932824428898,0.0028196869407022263,8.3,3.6046286090235435,8.299602754116274,0.0007282269679842304,0.03728003961720458,0.0,0.0,0.0034961425513986635,0.0023241571201211286,24.9,4.905617477108725,24.89882801456872,0.0021846826370596406,0.05821324284326458,0.0,0.0,0.0021808765800267315,0.0021808765800267315,0.0,0.01876606725407254,0.0,0.0,0.002487580913124029,0.0,0.0,0.0018753370342542049,0.0018753370342542049,0.0,0.0173401604725342,0.0,0.0,0.002049828034141235,0.0
2011-01-03 15:00:00,0.0,0.0035447010288417536,0.0025629480302278296,8.3,3.605383210666475,8.299018247001387,0.000728175681933964,0.040345588762008576,0.0,0.0,0.0014973010257314197,0.002468689426748938,35.1,4.9253316304674115,35.10097138840102,0.0030798430629464793,0.07026762915550473,0.0,0.0,0.0021994139935386167,0.0021994139935386167,0.0,0.01880889096989487,0.0,0.0,0.0024298983819016733,0.0,0.0,0.0018808203731721681,0.0018808203731721681,0.0,0.017296286367284534,0.0,0.0,0.002010347872647845,0.0
2011-01-03 16:00:00,0.0,0.0013618061261009978,0.0013618061261009978,0.0,3.607057809242862,0.0,0.0,0.039090236809152426,0.0,0.0,0.003434384137776355,0.0022513785964477506,25.8,4.953345871061477,25.798816994458672,0.0022636498196418947,0.08070194103653626,0.0,0.0,0.0022200903753156697,0.0022200903753156697,0.0,0.018838420101287553,0.0,0.0,0.002437708416407299,0.0,0.0,0.001888515923601597,0.001888515923601597,0.0,0.01726611307428643,0.0,0.0,0.002031305494276338,0.0
2011-01-03 17:00:00,0.0,0.0012636744005363465,0.0012636744005363465,0.0,3.6070624739758754,0.0,0.0,0.037338917225978624,0.0,0.0,0.0034493910107689127,0.0022709464619836695,25.8,4.992412944301372,25.798821555451216,0.002263650219834274,0.09204992296127947,0.0,0.0,0.002235857358204308,0.002235857358204308,0.0,0.01881786287906946,0.0,0.0,0.0024036843369990924,0.0,0.0,0.0018931602897927476,0.0018931602897927476,0.0,0.017194139664490418,0.0,0.0,0.0019938480107396005,0.0
2011-01-03 18:00:00,0.0,0.001210081477316445,0.001210081477316445,0.0,3.609265811874426,0.0,0.0,0.039484044115625734,0.0,0.0,0.003498723908648685,0.002320091488112297,25.8,5.09805600867106,25.798821367579464,0.0022636502033499574,0.1590659177213505,0.0,0.0,0.002250601376304495,0.002250601376304495,0.0,0.01883825351204496,0.0,0.0,0.0024591706380706893,0.0,0.0,0.0019003225358121016,0.0019003225358121016,0.0,0.01717614208516325,0.0,0.0,0.002054266353129836,0.0
2011-01-03 19:00:00,0.0,0.0011787908980940148,0.0011787908980940148,0.0,3.6130645179677257,0.0,0.0,0.04107015511013799,0.0,0.0,1.1429930669009278,0.0020276474284912638,44.0,4.833171878628349,42.85903458052756,0.0037605540563769033,0.9290894969449274,0.0,0.0,0.0022654749159074943,0.0022654749159074943,0.0,0.018884064471637103,0.0,0.0,0.0024996684106200853,0.0,0.0,0.0019096603162362274,0.0019096603162362274,0.0,0.01719484711688986,0.0,0.0,0.0021001267688144734,0.0
2011-01-03 20:00:00,0.0,0.0011573175200330146,0.0011573175200330146,0.0,3.6172936121185195,0.0,0.0,0.041517056850504115,0.0,0.0,0.002616614904738022,0.0025414447598635093,33.8,4.874160650584729,33.79992482985512,0.002965686130547962,0.0919371056474023,0.0,0.0,0.0022765076074883796,0.0022765076074883796,0.0,0.018895717356543898,0.0,0.0,0.002477001137111544,0.0,0.0,0.0019168126091629674,0.0019168126091629674,0.0,0.017190815264501662,0.0,0.0,0.002084729227943665,0.0
2011-01-03 21:00:00,0.0,0.0011438116485670141,0.0011438116485670141,0.0,3.625767687864843,0.0,0.0,0.04579082351607565,0.0,0.0,0.0036930215673967298,0.0023105784321337808,20.2,4.913291980001374,20.198617556864736,0.0017722749457633358,0.09156595748988497,0.0,0.0,0.00228277754275466,0.00228277754275466,0.0,0.019119243551765856,0.0,0.0,0.002695260911542058,0.0,0.0,0.0019285174684452438,0.0019285174684452438,0.0,0.017398066209505694,0.0,0.0,0.002307676566094293,0.0
2011-01-03 22:00:00,0.0,0.0011272856333027909,0.0011272856333027909,0.0,3.6344894355744897,0.0,0.0,0.04610671022159808,0.0,0.0,0.003913942763249604,0.002614304229496156,12.7,4.974532115360534,12.698700361466246,0.0011142142986282572,0.11428699792242461,0.0,0.0,0.0022827356686316415,0.0022827356686316415,0.0,0.019287303320426115,0.0,0.0,0.00264198787280956,0.0,0.0,0.0019325829097161362,0.0019325829097161362,0.0,0.017541296360431655,0.0,0.0,0.002249793722737153,0.0
2011-01-03 23:00:00,0.0,0.0011179194330225503,0.0011179194330225503,0.0,3.645230209376359,0.0,0.0,0.04820358759063672,0.0,0.0,0.0030625574348136517,0.002292611774048936,22.8,5.156469747700011,22.799230054339237,0.0020004588974589137,0.23474551092789558,0.0,0.0,0.0022897378947054643,0.0022897378947054643,0.0,0.019440178295262383,0.0,0.0,0.002635485902745994,0.0,0.0,0.0019358971022892615,0.0019358971022892615,0.0,0.017686059849857407,0.0,0.0,0.0022560735553193317,0.0
2011-01-04 00:00:00,0.0,0.0011134066935044387,0.0011134066935044387,0.0,3.659322051630112,0.0,0.0,0.05165755104102097,0.0,0.0,0.003983550183869178,0.0026813943003691776,5.4,6.372700950598554,5.3986978441165006,0.0004736946428109591,1.2717794505594129,0.0,0.0,0.002299814652861143,0.002299814652861143,0.0,0.01960658932287964,0.0,0.0,0.0026606274634310236,0.0,0.0,0.0019414654113730076,0.0019414654113730076,0.0,0.017848813856645128,0.0,0.0,0.002281080016659303,0.0
2011-01-04 01:00:00,0.0,0.0011081139493396286,0.0011081139493396286,0.0,3.677636433702726,0.0,0.0,0.056015716538254434,0.0,0.0,0.0013700634535993572,0.0013700634535993572,0.0,7.808440634945021,0.0,0.0,1.5008367573060521,0.0,0.0,0.0023027175305618207,0.0023027175305618207,0.0,0.019770813081452055,0.0,0.0,0.0026630071823630307,0.0,0.0,0.001941575748184948,0.001941575748184948,0.0,0.018007005411970933,0.0,0.0,0.0022782554420772037,0.0
2011-01-04 02:00:00,0.0,0.001100735270510446,0.001100735270510446,0.0,3.698451307657728,0.0,0.0,0.05869197356254006,0.0,0.0,0.002891055587820061,0.00263050811489407,11.5,9.236249119132289,11.499739452527074,0.001009014604942272,1.5087839461245383,0.0,0.0,0.0022881825808228635,0.0022881825808228635,0.0,0.01977127069010224,0.0,0.0,0.0024863483202875684,0.0,0.0,0.0019286820371507128,0.0019286820371507128,0.0,0.018028336366071655,0.0,0.0,0.0021300830453711444,0.0
2011-01-04 03:00:00,0.0,0.0010881792911879296,0.0010881792911879296,0.0,3.7260090138618374,0.0,0.0,0.0656303985718743,0.0,0.0,0.0013138318323799858,0.0013138318323799858,0.0,10.670132024327813,0.0,0.0,1.527559228219228,0.0,0.0,0.0022765296807867245,0.0022765296807867245,0.0,0.019730662704374114,0.0,0.0,0.002433634401959622,0.0,0.0,0.0019089232553839782,0.0019089232553839782,0.0,0.01800193717657049,0.0,0.0,0.0020628074295435295,0.0
2011-01-04 04:00:00,0.0,0.0010818133456248907,0.0010818133456248907,0.0,3.775874011503203,0.0,0.0,0.08820690112560851,0.0,0.0,0.001306247275876693,0.001306247275876693,0.0,12.09910099945792,0.0,0.0,1.5369765426492625,0.0,0.0,0.0022681271821483927,0.0022681271821483927,0.0,0.019922502968738976,0.0,0.0,0.002657274073556996,0.0,0.0,0.0018976063744043513,0.0018976063744043513,0.0,0.018184212795180902,0.0,0.0,0.0022599013647804683,0.0
2011-01-04 05:00:00,0.0,0.0010743859238082354,0.0010743859238082354,0.0,3.8445988956643733,0.0,0.0,0.10755801020001085,0.0,0.0,0.001352266802048696,0.001352266802048696,0.0,13.51693726241505,0.0,0.0,1.5401795397537574,0.0,0.0,0.0022595764044591508,0.0022595764044591508,0.0,0.019823287027751848,0.0,0.0,0.0023595854931594113,0.0,0.0,0.001891127976291874,0.001891127976291874,0.0,0.01811010834896027,0.0,0.0,0.0019988656580230526,0.0
2011-01-04 06:00:00,0.0,0.0010683186847329218,0.0010683186847329218,0.0,4.002769758665202,0.0,0.0,0.19768517064220517,0.0,0.0,0.02132387090882142,0.0026211433928438055,40.2,14.89866188957727,40.181297272484024,0.0035256029896011255,1.538217870695191,0.0,0.0,0.002246932479520755,0.002246932479520755,0.0,0.01976486997527503,0.0,0.0,0.002386748297321455,0.0,0.0,0.0018816604078593854,0.0018816604078593854,0.0,0.018057181217778127,0.0,0.0,0.0020098343601668463,0.0
2011-01-04 07:00:00,0.0,0.001062384687031459,0.001062384687031459,0.0,4.956907489453099,0.0,0.0,0.9952278130615808,0.0,0.0,0.009886174395849188,0.0037857979883142434,40.4,16.277000939009863,40.39389962359246,0.0035442572276557396,1.5372118427242165,0.0,0.0,0.0022393469831584753,0.0022393469831584753,0.0,0.019797524114710422,0.0,0.0,0.0024696498223466196,0.0,0.0,0.001876055310967512,0.001876055310967512,0.0,0.018087511842236365,0.0,0.0,0.00208695774760353,0.0
2011-01-04 08:00:00,0.0,0.0010500520940158742,0.0010500520940158742,0.0,5.59178718833397,0.0,0.0,0.6854988258694185,0.0,0.0,5.842799731387231,0.0021227044740825818,48.7,11.810445317008528,42.859322973086854,0.003760579360628837,1.5390141187759951,0.0,0.0,0.002234287178895033,0.002234287178895033,0.0,0.019814408253057095,0.0,0.0,0.002449146558388811,0.0,0.0,0.0018717430898271205,0.0018717430898271205,0.0,0.01808898822721249,0.0,0.0,0.0020540945932256073,0.0
2011-01-04 09:00:00,0.0,0.0010428817937249146,0.0010428817937249146,0.0,6.508747901329055,0.0,0.0,0.9739214666721494,0.0,0.0,5.842167346210633,0.001953605782176737,48.7,7.39148789400763,42.85978625957155,0.0037606200104914936,1.5413143763798216,0.0,0.0,0.002235964577151032,0.002235964577151032,0.0,0.02000153926485611,0.0,0.0,0.0026212396714806185,0.0,0.0,0.001870413515365859,0.001870413515365859,0.0,0.01820417951374172,0.0,0.0,0.002166494684167214,0.0
2011-01-04 10:00:00,0.0,0.001035151135176715,0.001035151135176715,0.0,7.440894437981494,0.0,0.0,0.9982691668009065,0.0,0.0,0.0024219630865181647,0.002231913472446223,21.4,8.856751727177093,21.399809950385926,0.0018776704352361083,1.5416006751960227,0.0,0.0,0.002237184979716332,0.002237184979716332,0.0,0.019935197231376472,0.0,0.0,0.002370858338885253,0.0,0.0,0.0018701328315979988,0.0018701328315979988,0.0,0.018139536138993,0.0,0.0,0.001987531251986696,0.0
2011-01-04 11:00:00,0.0,0.0010285486081050843,0.0010285486081050843,0.0,8.364307971979374,0.0,0.0,0.9988510269858001,0.0,0.0,0.0023514512367486837,0.0022397155835847116,20.1,10.309178837302367,20.099888264346838,0.0017636122018379256,1.5433460786337936,0.0,0.0,0.0022422306166760353,0.0022422306166760353,0.0,0.019767042029176382,0.0,0.0,0.0022734273867897102,0.0,0.0,0.0018732020744117181,0.0018732020744117181,0.0,0.017988979069777946,0.0,0.0,0.0019040403665865945,0.0
2011-01-04 12:00:00,0.0,0.0010256663783261288,0.0010256663783261288,0.0,9.208970777987236,0.0,0.0,0.9293315521059826,0.0,0.0,0.0024691315773128636,0.00251598221777094,12.6,11.750776299786363,12.600046850640458,0.001105558203969506,1.547158382434332,0.0,0.0,0.002249001953699479,0.002249001953699479,0.0,0.01953653937199662,0.0,0.0,0.00221616971681148,0.0,0.0,0.001877047091007205,0.001877047091007205,0.0,0.017794300469286217,0.0,0.0,0.0018622582812132561,0.0
2011-01-04 13:00:00,0.0,0.0010240877093088407,0.0010240877093088407,0.0,9.90408315798138,0.0,0.0,0.7882261754833251,0.0,0.0,0.0023502350660245977,0.00248241602770527,14.8,13.181337701686228,14.80013218096168,0.0012985989454208722,1.5504193999637546,0.0,0.0,0.002251306753878948,0.002251306753878948,0.0,0.019341112381481926,0.0,0.0,0.002251245157084221,0.0,0.0,0.0018804861252529701,0.0018804861252529701,0.0,0.017611326300424307,0.0,0.0,0.0018754549610839246,0.0
2011-01-04 14:00:00,0.0,0.0010306414504409611,0.0010306414504409611,0.0,10.778501785749475,0.0,0.0,0.9744901007983483,0.0,0.0,0.002220678973042823,0.002345030676396832,14.8,14.599407793475276,14.800124351703355,0.0012985982584630478,1.5521041477789543,0.0,0.0,0.002259457104277779,0.002259457104277779,0.0,0.019179713692694993,0.0,0.0,0.0022914695393056656,0.0,0.0,0.0018892978523701556,0.0018892978523701556,0.0,0.017453537033903607,0.0,0.0,0.0019076218488536978,0.0
2011-01-04 15:00:00,0.0,0.0010460373265248624,0.0010460373265248624,0.0,11.666977125215759,0.0,0.0,0.9973063946503038,0.0,0.0,0.0019825868878660183,0.0021959530487796267,21.5,16.000771951594434,21.500213366160914,0.001886480070734484,1.5493408229416472,0.0,0.0,0.0022772950453134404,0.0022772950453134404,0.0,0.01892621663166692,0.0,0.0,0.0022155951212123166,0.0,0.0,0.001906372383461437,0.001906372383461437,0.0,0.017217931507518398,0.0,0.0,0.0018453022274152646,0.0
2011-01-04 16:00:00,0.0,0.0010711023163777478,0.0010711023163777478,0.0,12.548768729406422,0.0,0.0,0.9995324777591984,0.0,0.0,0.0016091188929864926,0.0024119668864985384,33.2,17.38669840087435,33.200802847993515,0.002913117736947751,1.5475432876888497,0.0,0.0,0.0023016245826941416,0.0023016245826941416,0.0,0.018565272596767116,0.0,0.0,0.0021299427141110057,0.0,0.0,0.0019303523605511278,0.0019303523605511278,0.0,0.01688797327141973,0.0,0.0,0.0017725734395276438,0.0
2011-01-04 17:00:00,0.0,0.0011056721349401721,0.0011056721349401721,0.0,13.403106673198872,0.0,0.0,0.9809313032214547,0.0,0.0,0.0019030538826767737,0.00224844074532473,26.2,18.75914691807985,26.200345386862647,0.0022988808797808763,1.5482185550969192,0.0,0.0,0.0023328814720460396,0.0023328814720460396,0.0,0.01830826365609469,0.0,0.0,0.0022615252573412875,0.0,0.0,0.0019589137998630326,0.0019589137998630326,0.0,0.016642873994838124,0.0,0.0,0.0018826942559956243,0.0
2011-01-04 18:00:00,0.0,0.001150465243744514,0.001150465243744514,0.0,14.252164659291983,0.0,0.0,0.9842395180688449,0.0,0.0,0.0019703483421718592,0.0022889404233897314,26.2,20.117542970216835,26.200318592081217,0.0022988785287427586,1.5479578696599565,0.0,0.0,0.002367973639936357,0.002367973639936357,0.0,0.017923104823272015,0.0,0.0,0.002165897443674629,0.0,0.0,0.0019904667903279747,0.0019904667903279747,0.0,0.016273585363184642,0.0,0.0,0.001787606898622873,0.0
2011-01-04 19:00:00,0.0,0.0012208788101207846,0.0012208788101207846,0.0,15.105371090578,0.0,0.0,0.9969489566890576,0.0,0.0,0.0004679144778957375,0.0026090931763899103,36.1,21.4629688457352,36.102141178698496,0.0031676880914888565,1.5470692196984295,0.0,0.0,0.002441378293544858,0.002441378293544858,0.0,0.01745841227416381,0.0,0.0,0.0021559167926693736,0.0,0.0,0.002037450815164751,0.002037450815164751,0.0,0.015856777104584746,0.0,0.0,0.0017833784101967012,0.0
2011-01-04 20:00:00,0.0,0.001330776136647338,0.001330776136647338,0.0,15.95262943712352,0.0,0.0,0.9996428335879465,0.0,0.0,0.002148436837002571,0.0022836025087706493,26.2,22.793259229833943,26.200135165671767,0.0022988624344715074,1.5470685093934071,0.0,0.0,0.0026056138674962963,0.0026056138674962963,0.0,0.016958822290953218,0.0,0.0,0.0022806080070273435,0.0,0.0,0.002165330386994635,0.002165330386994635,0.0,0.015352254508015587,0.0,0.0,0.0018193755614713232,0.0
2011-01-04 21:00:00,0.0,0.0010703036998410593,0.0025481478210771513,13.1,16.791744308263727,13.101477844121236,0.001149554956929125,0.9997114692112846,0.0,0.0,0.0008302907086636004,0.0032141904390675827,35.9,24.110390104221203,35.9023838997304,0.003150160910742336,1.5458937573942666,0.0,0.0,0.002778530091550641,0.002778530091550641,0.0,0.01686945447394712,0.0,0.0,0.002858750497454076,0.0,0.0,0.002322180301770056,0.002322180301770056,0.0,0.015128230459917506,0.0,0.0,0.0022516787987521313,0.0
2011-01-04 22:00:00,0.0,0.000461120373823703,0.003276906517667655,13.1,17.61858351860456,13.102815786143843,0.0011496723511576594,0.9952177737972934,0.0,0.0,17.837310977613114,0.000446503185045799,60.7,7.583887230344205,42.863135525571934,0.0037609138830895796,1.5519120047783292,0.0,0.0,0.0029360229192558762,0.0029360229192558762,0.0,0.01721130489587745,0.0,0.0,0.0034465678859256776,0.0,0.0,0.0024700046044903844,0.0024700046044903844,0.0,0.015366272409736863,0.0,0.0,0.0028593288589089157,0.0
2011-01-04 23:00:00,0.0,0.8219170469066145,0.001281016510809252,19.0,17.6185974982341,18.179363969604196,0.0015951008133372113,0.9981168617221958,0.0,0.0,4.237229500214259,0.0004538314307644953,47.1,4.8227022092154215,42.86322433121651,0.003760921675108933,1.5518833513889176,0.0,0.0,0.003084841808997111,0.003084841808997111,0.0,0.01736269209222751,0.0,0.0,0.0034083420543059477,0.0,0.0,0.002616532518775573,0.002616532518775573,0.0,0.015442682408667988,0.0,0.0,0.002846605241804067,0.0
2011-01-05 00:00:00,0.0,0.821468842979716,0.0010865973810822993,19.0,17.61940852862367,18.179617754401367,0.0015951230810214414,0.9984658483516279,0.0,0.0,1.045291053021282,0.0029482953778428023,43.9,4.913095277454258,42.85765724235656,0.0037604332054362167,1.1839111433522733,0.0,0.0,0.0032894502627579866,0.0032894502627579866,0.0,0.01714383668755821,0.0,0.0,0.0032442217790109636,0.0,0.0,0.002811842819798509,0.002811842819798509,0.0,0.015213237506572348,0.0,0.0,0.002736824741789549,0.0
2011-01-05 01:00:00,0.0,0.8212543814205643,0.0010061826201699375,19.0,17.620295534537,18.179751801199604,0.0015951348426076692,0.99833547261958,0.0,0.0,0.0062776690832949695,0.002533542862375728,29.7,4.9818659779821,29.69625587377908,0.0026056204153530826,0.12417932238586177,0.0,0.0,0.0037077822863385134,0.0037077822863385134,0.0,0.016073767039166145,0.0,0.0,0.0028091510048220292,0.0,0.0,0.0031855660554561916,0.0031855660554561916,0.0,0.014247829532344585,0.0,0.0,0.0023722904562941535,0.0
2011-01-05 02:00:00,0.0,0.8211110077184547,0.0009594681343969569,19.0,17.62130592015913,18.179848460415943,0.0015951433237181667,0.9983243486859542,0.0,0.0,0.005622119789549883,0.002628685322712242,29.7,5.049435566875108,29.69700656553316,0.0026056862828404987,0.12301036846237945,0.0,0.0,0.004719370230916389,0.004719370230916389,0.0,0.013578192187521708,0.0,0.0,0.0023845330496636108,0.0,0.0,0.004068588736292423,0.004068588736292423,0.0,0.012054493523442436,0.0,0.0,0.00201773102271372,0.0
2011-01-05 03:00:00,0.0,14.920113019426916,0.0005151723724061696,33.1,3.524372258640172,18.180402152945494,0.0015951919060231197,0.9993924171095472,0.0,0.0,0.44551211797290413,0.002453495259282401,43.3,4.822631635065265,42.856941377286375,0.003760370393725224,0.26920254183181186,0.0,0.0,0.009249095757120396,0.009249095757120396,0.0,0.005875550651630358,0.0,0.0,0.0016822361431042634,0.0,0.0,0.007982410240611804,0.007982410240611804,0.0,0.005351985963466537,0.0,0.0,0.0014004476158703287,0.0
